id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
268,都市計画及び地方計画,2015,都市公園法の立体都市公園制度活用による効果の記述として誤っているものはどれか。,公園施設の都市計画決定を立体的に定めることにより公園の下部空間は他の目的の土地利用が可能となる,公園施設の都市計画決定を立体的に定めることにより公園の上部空間は他の目的の土地利用が可能となる,公園施設の都市計画決定を立体的に定めることにより建築物の屋上や人工地盤上の空間を都市公園として整備することができる,立体都市公園と区域以外の建物とが一体的な構造となるときは公園管理者は建物所有者と協定を締結することにより当該建物の管理を行うことができる,a,立体都市公園制度では公園の上部空間の他目的利用が可能,都市公園法,標準
269,都市計画及び地方計画,2015,都市緑地法において定めることができるものとして誤っているものはどれか。,風致地区,緑地保全地域,緑化地域,緑地協定,a,風致地区は都市計画法に基づき定められる,都市緑地法,標準
270,上水道及び工業用水道,2015,水道事業の地球環境保全の取組に関する記述として誤っているものはどれか。,水道事業に対しては「エネルギーの使用の合理化に関する法律」が平成20年に改正され省エネルギーへの取組が強化されエネルギー利用効率の向上未利用エネルギーの活用など低炭素社会構築への貢献が求められている,水道事業におけるエネルギー利用効率の向上はポンプのインバータ制御ポンプ圧送方式による配水効率的な水運用等によるエネルギー消費抑制がある,水道事業における再生可能エネルギー等の活用としては水輸送の過程で発生する余剰圧力を活用する小水力発電再生可能エネルギーを活用する太陽光発電や風力発電等の導入がある,水道事業者の環境への配慮として省エネルギーの他に廃棄物の減量化再生資源の積極的活用などの資源の有効活用も必要とされている,b,ポンプ圧送方式は自然流下方式に比べてエネルギー消費が大きい,水道事業の環境保全,標準
271,上水道及び工業用水道,2015,水道技術管理者に関する記述として誤っているものはどれか。,水道法では水道事業者水道用水供給事業者又は専用水道の設置者は水道の管理について技術上の業務を担当させるため水道技術管理者一人を置かなければならない,水道法によって水道事業者から水道の管理に関する技術上の業務の委託を受けるものは受託水道業務技術管理者を一人置かなければならない,水道技術管理者の水道の管理に関する技術上の業務は水道施設が水道法第5条の規定による施設基準に適合しているかどうかの検査など8項目であるが供給する水が人の健康を害するおそれがあることを知ったときは直ちに給水を停止しかつその水を使用することが危険である旨を関係者に周知させる措置を講じなければならない(第23条第1項)とする給水の緊急停止は含まない,水道技術管理者については水道法施行規則において厚生労働大臣の登録を受けた者が行う水道の管理に関する講習の課程を修了した者もその資格を有するとされている,c,給水の緊急停止も水道技術管理者の業務に含まれる,水道法,標準
272,上水道及び工業用水道,2015,わが国の水道の種類に関する記述として誤っているものはどれか。,水道事業とは一般の需要に応じて水道により水を供給する事業(給水人口100人以下は除く)である,水道用水供給事業とは水道事業者に対し水道用水を供給する事業である,専用水道とは寄宿舎社宅等の自家用水道等で100人未満の居住者に給水するもの又は1日最大給水量が20m3を超えるものである,上水道事業は県営市町村営組合営私営があり水道用水供給事業は県営市町村営組合営がある,c,専用水道は100人を超える居住者又は1日最大給水量20m3を超えるもの,水道の種類,基本
273,上水道及び工業用水道,2015,地下水の取水に関する記述として誤っているものはどれか。,地下水の開発は十分な地下水賦存量が存在することの確認が前提になる,取水地点の選定は既設の井戸又は集水埋渠の取水に影響を与えない地点また付近の汚濁源の地下浸透による影響を受けない地点としさらに沿海部の場合は海水の影響を受けない地点とし津波の影響も考慮する,採水層は掘削中の地層が変わるごとに採取した地質試料掘削中の泥水の量的質的変化湧水逸水などの有無電気検層結果を参考に決定する,一本の井戸で計画取水量を得る場合の最大揚水量は揚水試験により判断する段階揚水試験により限界揚水量が求められた場合はその70%以下の量を最大揚水量とする,c,採水層ではなく帯水層,地下水取水,標準
274,上水道及び工業用水道,2015,導水施設に関する記述として誤っているものはどれか。,導水施設の計画導水量は計画浄水量を基準とする,導水管を設計する際の平均流速は自然流下式の場合は許容最大限度を3.0m/s程度としポンプ加圧式の場合は経済的な流速とする,導水渠は必要に応じて暗渠とする大断面などでやむを得ず開渠とする場合には汚染防止及び危険防止のための措置を講じる,導水渠の平均流速の許容最大限度は3.0m/s程度許容最小限度は0.3m/s程度とする,a,導水施設の計画導水量は計画一日最大給水量を基準とする,導水施設,標準
275,上水道及び工業用水道,2015,浄水施設の計画に関する記述として誤っているものはどれか。,浄水施設の規模は水道全体の基本計画の中で拡張の見込みまで考慮に入れた適正な値として決定する,水質基準への適合等は給水栓水を対象とした最低限守るべき基準であることを考慮の上水道事業者の自己責任において安全快適な水の供給を目指して浄水水質の水質管理項目と目標値を設定する必要がある,浄水処理方法の選定にはどのような原水水質に対しても浄水水質の管理目標を満足することをはじめ浄水施設の規模や運転制御及び維持管理の技術水準などを考慮する必要がある,浄水施設の選定にあたっては同じ浄水処理方法であっても採用できる施設は条件によって異なってくるため施設の設置スペース運転費維持管理費等のランニングコスト維持管理の確実性容易性及び環境負荷低減技術の選択も考慮する,a,浄水施設の規模は計画一日最大給水量に基づいて決定する,浄水施設の計画,標準
276,上水道及び工業用水道,2015,横流式沈澱池に関する記述として誤っているものはどれか。,沈澱池水流の安定化には池を細長くして流れに直線性を与えることが大切で長さは幅の3~8倍程度とするのが良い,池内の平均流速は0.6m/min以下を標準とする,沈澱池高水位から天端までの余裕高は30cmを標準とする,沈澱池断面に均等に流入流出するよう流出入部及び中間部などに整流壁を設ける整流壁の孔の総面積は流水断面積の6%を標準とする,b,池内の平均流速は0.6m/min以下ではなく0.6m/min程度を標準とする,横流式沈澱池,標準
277,上水道及び工業用水道,2015,急速ろ過池に関する記述として誤っているものはどれか。,1池の面積があまり大きいとろ過ならびに洗浄の平面的均一性を得ることが難しく洗浄設備も大きくなることから一池の面積は150m2程度が限度と考えられる,急速ろ過池には流入・流出流量の平衡必要な砂面上水深の確保ろ過速度の急変回避のためろ過水流出側にバタフライ弁などの流量調節装置が必ず必要である,クリプトスポリジウムにより水道原水が汚染される恐れのある場合は急速ろ過池出口の水の濁度を常時把握しろ過水濁度を0.1度以下としなければならない,急速ろ過池でのクリプトスポリジウム対策としてはろ過水濁度の常時監視のほかろ過再開後一定時間の捨て水ろ過開始時のろ過速度の漸増方式(スロースタート方式)などがある,b,流量調節装置は必須ではない,急速ろ過池,標準
278,上水道及び工業用水道,2015,膜ろ過施設に関する記述として正しいものはどれか。,膜ろ過施設は原水の水質に対し処理目標水質が十分達成できるように必ず前処理設備や後処理設備を設ける,膜材質の選定にあたっては膜特性に十分注意し処理対象水の性状や洗浄方式に合った膜の選定を行う有機膜は無機膜に比較して耐熱性や耐薬品性がよく物理的強度もあるが衝撃に弱い,膜ろ過の水量回収率は膜ろ過設備の回収率と膜ろ過施設全体の回収率とに大別される膜ろ過設備の回収率とは膜ろ過設備への供給水量に対し膜ろ過水量の比を%で示したもので膜ろ過設備の量的処理効率を示す指標である,膜の性能回復のための物理洗浄と薬品洗浄は適切な頻度で行い膜のろ過性能を常に確保すると同時にいたずらに洗浄頻度を高め回収率の低下あるいは薬品洗浄排水の処理頻度の増加等を招かないよう留意する,a,膜ろ過設備の回収率は量的処理効率を示す指標である,膜ろ過施設,標準
279,上水道及び工業用水道,2015,浄水施設のリスク対応に関する記述として誤っているものはどれか。,地震リスク対策は場内の構造物管路設備等の耐震診断や地震被害想定を行い地震の規模によってどの施設がどの程度の被害を受けるか予測し対策案を立てその中から最も効果的な対策から実施することが必要である,停電リスク対策のうち電力確保の方法は非常用・常用自家発電設備の設置に限られる,原水水質悪化リスク対策は水質の現状把握と将来予測水源水質の保全の推進代替水源の確保高度浄水施設導入の検討などである,外部からの侵入やテロ等によるリスクは水源の水質汚染行為浄水場内に侵入しての水質汚染行為及び施設の破壊行為等が考えられリスク対策は浄水場の警備強化バイオアッセイ等による水質管理の徹底水道施設の覆蓋化などである,b,電力確保の方法は自家発電設備以外にも非常用電源確保等がある,浄水施設のリスク対応,標準
280,上水道及び工業用水道,2015,凝集沈澱池の運転や日常点検に関する記述として誤っているものはどれか。,沈澱池の運転に当たってはフロックの沈降状況沈澱スラッジの再浮上の有無などを確認するとともにその結果を凝集や薬品注入に反映し良好な沈澱水が得られるように努める,沈澱池に藻類が発生し後段の処理工程に悪影響を及ぼすおそれがあるときはこれを除去する除去には塩素剤等の薬品による方法もあるが多量に発生した場合は沈澱池を空にして清掃を行うことが必要である,原水の高濁度時や水質異常時には沈澱処理水水質の監視により薬品注入率の変更など原水水質に応じた適切な処理を行う,沈澱池は毎年1回程度は池を空にして内面の清掃付属設備の補修整備を行うことが望ましいリンクベルト方式などのスラッジ掻寄部はすべて水中に没しているため監視や点検などの維持管理がしにくく故障の発見が遅れたりすることがあるので入念に点検・整備するまたスラッジ掻寄機の点検等に併せて流入流出バルブの漏水調査を実施し漏水がある場合には速やかに整備する,d,毎年1回ではなく必要に応じて清掃整備を行う,凝集沈澱池の運転,標準
281,上水道及び工業用水道,2015,水道事業の安全衛生管理に関する記述として誤っているものはどれか。,水道施設は各種の設備で構成されているが設備による災害を防止するためには原因となる設備の状態を排除する物からの対策と行動を改善する人からの対策が安全確保の両輪となる,物からの対策は機械が故障した場合にそのまま事故・故障に結びつくことなく安全を確保する機構(フール・プルーフ)と誤操作の場合でも直接事故に結びつかないような機構(フェイル・セーフ)により失敗→事故→災害発生を未然に食い止め又は被害を最小限にとどめる装置を設けるなどが必要である,人からの対策は日常の作業はもとより点検・整備及び事故・故障時の対応についても方法・手順を定め作業者に周知徹底を図ることが大切である,作業環境管理とは有害要因を工学的な対策によって作業環境から除去し良好な作業環境を維持するための対策である,b,フール・プルーフとフェイル・セーフの説明が逆,安全衛生管理,標準
282,上水道及び工業用水道,2015,排水処理施設に関する記述として誤っているものはどれか。,排水処理施設からの発生ケーキは廃棄物の処理及び清掃に関する法律で「汚泥」に該当し産業廃棄物の取扱いを受ける,浄水能力1000m3/日以上の浄水場の沈澱施設及びろ過施設は水質汚濁防止法に基づき「特定施設」に指定され公共用水域への排水には水質汚濁防止法の排水基準が適用される,排水基準については地方公共団体の条例により水質汚濁防止法の排水基準で定める許容限度より厳しい許容限度を独自に設けることができる,排水処理施設の計画策定にあたっては排水処理に関する諸法令に基づき排水水質のみならず騒音振動大気汚染などの諸法令を遵守できるような措置を講じる必要がある,b,浄水能力ではなく排水量で判定される,排水処理施設,標準
283,上水道及び工業用水道,2015,水質管理に関する記述として誤っているものはどれか。,水道水質が安全で良質であることは定期的な水質検査により確認するほか適切に管理された水道施設から水道水が供給できていると信頼できる体制の構築が求められる,水安全計画とは供給水の安全をより一層高める統合的な水質管理のための計画で食品製造分野で確立されているHACCP(Hazard Analysis and Critical Control Point)の考え方を水道に適用したものである,水道水質は水道法に基づく水質基準のほか水質管理上留意すべき項目を水質管理目標設定項目毒性評価が定まらない物質や水道水中での検出実態が明らかでない項目を要検討項目と位置づけている,平成27年4月1日より水質管理目標設定項目であるジクロロ酢酸トリクロロ酢酸フタル酸ジ(2-エチルヘキシル)農薬類の対象リストに掲げる項目の一部について目標値を見直した,d,平成27年4月1日の改正は水質基準の改正であり水質管理目標設定項目の改正ではない,水質管理,標準
284,上水道及び工業用水道,2015,水処理機械設備に関する記述として正しいものはどれか。,除塵設備は原水に含まれる浮遊物などの流入を防止し浄水作業に支障を来たさないようこれらを除去するために設置するものでレーキ式とロータリー式のものがある,フラッシュミキサは混和池において塩素剤と原水を機械的に急速に混和させるもので回転軸に平行にパドルを取り付けた翼を有するパドル式や平板に垂直な攪拌羽根をつけた翼を有するタービン式などがある,フロキュレータは回転軸に平行にパドルを取り付けた翼を緩やかに回転させるもので水路中に阻流板を設ける迂流方式と比較して処理水の状況に応じて攪拌強度を変えることができる利点があるが損失落差が大きく消耗部品の取替えなど定期的な整備が必要である,スラッジ掻寄機はリンクベルト式水中けん引式2種類が一般的に使用されている,a,除塵設備はレーキ式とロータリー式がある,水処理機械設備,標準
285,上水道及び工業用水道,2015,機械・電気・計装設備の安全性の確保に関する記述として誤っているものはどれか。,機械・電気・計装設備は機器の故障時や点検及び更新時においても水道施設全体として平常運用時と同様の機能を確保できるようバックアップ機能を備える,機械・電気・計装設備は地震や台風などの自然災害や広域停電発生時においても最大限の施設運用機能を維持できる構成とする,機械・電気・計装設備に異常が生じた際にそれを検出しその状態に応じて機器の停止重・軽故障等の異常警報または表示を行う監視装置や保護装置を設ける,機械・電気・計装設備は運転員の判断ミスや誤操作による事故発生を抑えるため簡素で安全なシステムとなるように計画する,b,最大限ではなく必要最小限の機能を維持,機械・電気・計装設備の安全性,標準
286,上水道及び工業用水道,2015,配水施設に関する記述として誤っているものはどれか。,配水池の配置については配水区域の近傍でポンプ配水上有利な低所を選定する,配水施設は水の持つ位置エネルギーを最大限に活用し自然流下による配水により電力を節減する省エネルギーが図れる配置とすることが理想的である,配水施設は消防水利を考慮した施設配置も重要である,配水施設は浄水を汚染することなくかつ変質させることのないように水質保持について適切な配慮がなされていることが必要である,a,配水池は高所に配置する,配水施設,基本
287,上水道及び工業用水道,2015,新管を使用する設計において管路全体として水理計算をヘーゼン・ウィリアムズ公式で行う場合に適当であるC値として正しいものはどれか。,10,110,30,300,b,新管のC値は110が適当,ヘーゼン・ウィリアムズ公式,基本
288,上水道及び工業用水道,2015,消火水量の記述として誤っているものはどれか。,小規模水道の消火用水量は消火栓1栓の放水量を1m3/min同時に開放する消火栓1栓を標準として設定する,配水管の受持つ給水区域内の計画給水人口が100000人以下のものについては配水管の設計において計画一日平均給水時の時間平均配水量に消火用水量を加算した水量で管径を検討する,消火用水量は配水池の受持つ計画給水人口が50000人以下の場合は原則として配水池容量に消火用水量を加算して設計する,火災時の動水圧は火点で負圧にならないようにするとともに配水管内においても一様に負圧にならないよう保つ必要がある,b,計画一日平均給水時ではなく計画一日最大給水時,消火水量,標準
289,上水道及び工業用水道,2015,配水池の流出管の設置位置に関する記述として正しいものはどれか。,流出管の流出口中心高は低水位から2倍以上低い位置とする,流出管の流出口中心高は低水位から1.5倍以上低い位置とする,流出管の流出口中心高は高水位から2倍以上低い位置とする,流出管の流出口中心高は高水位から1.5倍以上低い位置とする,d,流出管の流出口中心高は高水位から1.5倍以上低い位置,配水池,標準
290,上水道及び工業用水道,2015,配水管に使用する管種の特徴に関する記述として誤っているものはどれか。,水道配水用ポリエチレン管は耐食性に優れ熱紫外線に強い,鋼管は溶接継ぎ手により一体化ができ地盤の変動には管体の強度及び変形能力で対応する,ステンレス鋼管は管体強度が大きく耐久性がある,ダクタイル鋳鉄管は管体強度が大きく耐久性がある,a,ポリエチレン管は紫外線に弱い,配水管材料,標準
291,上水道及び工業用水道,2015,配水管の埋設位置及び深さに関する記述として誤っているものはどれか。,配水支管は給水管分岐の都合上なるべく道路の片側寄りに布設するのがよい,配水管を他の地下埋設物と交差または近接して布設するときは少なくとも0.3m以上の間隔を保つこと,寒冷地における管の埋設深さは凍結深度よりも浅くする,道路が広い場合配水支管は需要者への給水の利便性を図るとともに給水管の漏水防止のうえから両側の歩道又は車道の両側に布設する,c,寒冷地では凍結深度よりも深く埋設する,配水管の埋設,基本
292,上水道及び工業用水道,2015,空気弁に関する記述として誤っているものはどれか。,原則として管路の凹部その他適所に設置する,空気弁には維持管理を考慮し補修弁を設けるものとする,空気弁は水道用急速空気弁を採用し適切な口径を選択する,寒冷地においては適切な凍結防止対策を講じる,a,空気弁は管路の凸部に設置する,空気弁,基本
293,上水道及び工業用水道,2015,管路の自然腐食及び電食に関する記述として誤っているものはどれか。,ミクロセル腐食は金属管の表面上の微視的な局部電池作用によって生じ一般土壌腐食や特殊土壌腐食がある,直流電気鉄道の電車電流の一部が地中を通り変電所に帰流する際に地中に埋設された金属管を通りこれらの金属管に電流が流入する部分に電食が生じる,管路の腐食は自然腐食と電食に大別され自然腐食はさらにミクロセル腐食とマクロセル腐食に区分される,管が鉄筋コンクリート部を貫通して布設され鉄筋と電気的に接触する場合や異種金属(鋼管と黄銅バルブ等)を接続する場合はマクロな腐食電池が形成されマクロセル腐食の原因となる,b,電流が流出する部分に電食が生じる,管路の腐食,標準
294,上水道及び工業用水道,2015,給水管の管径に関する記述として正しいものはどれか。,給水管の管径は配水管の静水圧に水撃圧を加えた水圧において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は配水管の計画最大動水圧時において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は配水管の計画静水圧時において計画使用水量を給水できるもので経済性も考慮した合理的な大きさとする,給水管の管径は配水管の計画最小動水圧時において計画使用水量を給水できる大きさとする,d,給水管の管径は計画最小動水圧時において給水できる大きさ,給水管の管径,標準
295,上水道及び工業用水道,2015,耐震設計の基本方針に関する記述として正しいものはどれか。,レベル1地震動は当該施設の設置地点において発生するものと想定される地震動のうち当該施設の供用期間中に発生する可能性の低いもの,レベル2地震動は当該施設の設置地点において発生するものと想定される地震動のうち中規模程度のもの,耐震性能1は地震によって健全な機能を損なわない性能,耐震性能3は地震によって生じる損傷が軽微であって地震後に必要とする修復が軽微なものにとどまり機能に重大な影響を及ぼさない性能,c,耐震性能1は地震によって健全な機能を損なわない性能,耐震設計,標準
296,上水道及び工業用水道,2015,水道施設の重要度区分における「重要な水道施設」として該当しない施設はどれか。,取水施設貯水施設導水施設,浄水施設送水施設,配水支管,配水本管に接続するポンプ場,c,配水支管は重要な水道施設に該当しない,水道施設の重要度区分,標準
297,上水道及び工業用水道,2015,レベル2地震動の設定方法に関する記述として誤っているものはどれか。,地域防災計画等の想定地震動を使用する,震源断層を想定した地震動評価を行い当該地点での地震動を使用する,当該地点と同様な地盤条件(地盤種別)の地表面における強震記録の中で震度6強~震度7の記録を用いる,新潟県中越沖地震の観測記録を基に想定された設計震度設計応答スペクトルを用いる,d,新潟県中越沖地震は特定の地震であり一般的な設定方法ではない,レベル2地震動の設定,応用
298,上水道及び工業用水道,2015,漏水探知機に関する記述として誤っているものはどれか。,電子式漏水発見器は漏水音の検出器を地表面に置き地中を伝わってくる漏水音を増幅しヘッドホンで聞き取るものであり漏水の有無の確認や漏水位置の探知を行うものである,音聴棒は振動板を取り付けた金属棒でありメーターや止水栓制水弁等に金属棒の先端を接触させ振動板に耳を押し当て漏水音を聞き取るもので漏水の有無や漏水位置の探知を容易に行うことができる,相関式漏水発見装置は漏水地点を挟む管路上の2箇所にセンサーを置き相関器で各センサーまでの漏水音の伝播時間差を求めこの時間差と各センサー間の距離と管路を伝播する漏水音の速度から漏水箇所を検出するものである,リークゾーンテスタは水道管及び水中に伝わる漏水音を消火栓に取り付けた水中マイクでとらえヘッドホンで聴音し漏水の有無を確認するものである,b,音聴棒では漏水位置の探知を容易に行うことはできない,漏水探知機,標準
299,造園,2015,次の庭園とその庭園が造られた時代について誤っているものはどれか。,平等院庭園:平安時代,竜安寺庭園:室町時代,桂離宮:江戸時代,小石川後楽園:明治時代,d,小石川後楽園は江戸時代の庭園,日本庭園史,標準
300,造園,2015,ケヴィン・リンチが提唱した景観のエレメントに関する用語とその説明について誤っているものはどれか。,パス:道路・鉄道などの交通路,ノード:交通の結節点,ディストリクト:河川海岸などの領域区分線,ランドマーク:際立った目印,c,ディストリクトは特徴的な地区でエッジが河川海岸などの領域区分線,都市のイメージ,標準
301,造園,2015,次の施設のうち「都市公園」上公園施設になりえないものはどれか。,売店,水族館,宿泊施設,プロ野球専用の野球場,d,プロ野球専用施設は都市公園の公園施設として不適切,都市公園法,標準
302,造園,2015,緑の基本計画において必ず定める事項はどれか。,都市公園の整備方針,緑地の保全及び緑化の目標,緑化地域における緑化の推進に関する事項,緑化重点地区および当該地区における緑化の推進に関する事項,b,緑地の保全及び緑化の目標は必須記載事項,都市緑地法,標準
303,造園,2015,特別緑地保全地区に関する記述として誤っているものはどれか。,特別緑地保全地区の指定を受けると固定資産税が最大1/2まで減免され土地の所有コストを軽減できる,都市計画法における地域地区として市町村(10ha以上かつ2以上の区域にわたるものは都道府県)が計画決定を行う,当該地区内における建築物その他工作物の新築改築又は増築にあたっては都道府県知事(市の区域にあっては当該市長)への届出が必要となる,土地所有者が行為の制限を受けることにより土地の利用に著しい支障をきたす場合都道府県知事(市の区域内にあっては当該市長)に対しその土地を買入れる旨申し出ることができる,c,特別緑地保全地区では届出ではなく許可が必要,都市緑地法,標準
304,造園,2015,公園内の園路等に関する設計基準として誤っているものはどれか。,自転車道の幅員は1車線1m縦断勾配は5%以下とする,管理用トラックが入る園路幅員は2mを確保する,自転車道の曲線半径は10m以上とする,1人歩きの場合の園路幅員は0.8~1.0mとする,a,自転車道1車線の標準幅員は1.5m,都市公園技術標準解説書,標準
305,造園,2015,運動施設の排水に関する記述として誤っているものはどれか。,陸上競技場のフィールドの表面排水は滞水しないよう中心から周辺に向かって均等な勾配をとりトラック内縁のフィールド側に設けた排水溝に排水する,硬式テニスコートの表面排水は勾配1%以上に設定し側溝に集め排水する,野球場の内野の表面排水はピッチャーズマウンドを中心とし滞水しないよう周辺に向かって勾配をとる,野球場の地下排水は暗渠を設ける,c,野球場内野の表面排水はホームプレートを中心とする,都市公園技術標準解説書,標準
306,造園,2015,砂場に関する記述として誤っているものはどれか。,砂場柵(境界柵)が隣接する場合は50cm以上離して設置する,砂場枠(砂場縁)は衝撃吸収性のよいものを設置することが望ましい,砂の深さは50cm以上とする,底部には排水層を設ける,c,砂場の砂の深さは30~40cm程度が適切,都市公園における遊具の安全確保に関する指針,標準
307,造園,2015,日本庭園における役木で南面した庭の東側にあって常緑の針葉樹または常緑の広葉樹のなかでも特に幹や枝葉の美しいものが植栽される木の呼び方について正しいものはどれか。,灯障りの木,夕陽木,景養木,寂然木,c,景養木は庭園の東側に植栽される美しい常緑樹,日本庭園論,標準
308,造園,2015,樹木の剪定に関する記述として誤っているものはどれか。,落葉樹の剪定は休眠状態であり枝を落としても葉の量に影響しない冬期が望ましい,樹形の骨格をつくる剪定は夏季に行う,常緑樹の剪定は冬期を避ける,ツツジ類は花芽の形成期以後に剪定を行うと花が見れなくなるので花が終わった直後に剪定する,b,樹形の骨格をつくる剪定は冬期の休眠期に行う,樹木学,標準
309,造園,2015,芝生管理に関する記述として正しいものはどれか。,潅水は少量の水を毎日潅水すると根が浅くなるので数日おきに十分な潅水を行うほうが良い,1度の刈込みで除去する茎葉は1/2を超えないようにする,低く刈る場合は頻度を低くする,地面に穴を開けて通気を促進することを目土という,a,少量頻回より多量間隔の潅水が根の深い成長を促す,芝草管理技術,標準
310,造園,2015,予防保全型管理を実施する公園施設の長寿命化にあたって毎年定期的な健全度調査を行うことを標準とする公園施設として正しいものはどれか。,一般施設,土木構造物,建築物(100m2以上の特殊建築物以外),遊具,d,遊具は毎年の健全度調査が標準,公園施設長寿命化計画策定指針,標準
311,造園,2015,公園の魅力や可能性を発掘し資質を向上させる視点から管理を行いその結果を評価して継続的に業務の改善を行い恒常的に公園の魅力を維持していく仕組みとして正しいものはどれか。,プレイパーク,パークマネジメント,ライフサイクルコスト,公園施設長寿命化計画,b,パークマネジメントは公園の総合的な管理運営手法,パークマネジメント,標準
312,造園,2015,都市公園における遊具の安全確保に関する指針改訂版(平成26年6月)に関する記述として誤っているものはどれか。,健康器具系施設は健康運動を行うことを目的とした施設であるが子どもの利用も考えられるため遊具と混在した配置とする,重量が大きい可動性の健康器具系施設や子どもの挟み込みのおそれがある可動部を有する健康器具系施設の選定にあたっては子どもの利用について十分に考慮し慎重を期する,運動能力やバランス能力が要求される遊具は落下のリスクが高いので設置面には衝撃の緩和のための適切な対策を講ずる,公園管理者の役割として遊具の安全確保に関する知見・技術等を記録・蓄積し共有・継承する,a,健康器具系施設は遊具とは分離して配置すべき,都市公園における遊具の安全確保に関する指針,標準
