id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
86,河川、砂防及び海岸･海洋,2013,高潮に関する記述として、誤っているものはどれか。,高潮は、台風等による気圧低下と強風により海面が上昇する現象である,高潮の高さは、台風の中心気圧と最大風速により決まる,高潮は、満潮時に発生すると被害が大きくなる,高潮は、太平洋側でのみ発生する現象である,d,高潮は日本海側でも発生する,海岸保全施設技術上の基準,標準
87,河川、砂防及び海岸･海洋,2013,津波に関する記述として、正しいものはどれか。,津波は、海底地震により発生する波である,津波の波長は、通常の波より短い,津波の速度は、水深が浅くなると速くなる,津波は、沖合では波高が高い,a,津波は主に海底地震により発生,津波防災地域づくり法,標準
88,河川、砂防及び海岸･海洋,2013,海岸構造物に関する記述として、誤っているものはどれか。,海岸堤防は、高潮や津波から背後地を防護する施設である,離岸堤は、海岸線と平行に設置される施設である,突堤は、海岸線と直角に設置される施設である,消波ブロックは、波のエネルギーを増大させる施設である,d,消波ブロックは波のエネルギーを減衰させる,海岸保全施設技術上の基準,標準
89,河川、砂防及び海岸･海洋,2013,沿岸漂砂に関する記述として、正しいものはどれか。,沿岸漂砂は、波の作用により海岸線に沿って土砂が移動する現象である,沿岸漂砂の方向は、常に一定である,沿岸漂砂量は、波高と無関係である,沿岸漂砂は、海岸侵食とは無関係である,a,沿岸漂砂は波により海岸線沿いに土砂が移動する現象,海岸工学,標準
90,河川、砂防及び海岸･海洋,2013,河川の生態系に関する記述として、誤っているものはどれか。,河川には、上流から下流にかけて異なる生物群集が生息している,魚道は、魚類の遡上・降下を可能にする施設である,河川の水質は、生物の生息に影響を与える,河川改修は、生態系に影響を与えない,d,河川改修は生態系に大きな影響を与える可能性がある,河川環境の整備と保全,標準
121,農業土木,2013,我が国の食と農業の再生に貢献する農業農村振興対策に示されている戦略と施策の組合せとして、誤っているものはどれか。,持続可能な力強い農業の実現・・・・農地の大区画化・汎用化による農地集積の加速,6次産業・成長産業化、流通効率化・・・都市と農村の共生・交流を促進,震災に強い農林水産インフラを構築・・農業水利施設の防災・減災対策の強化,食料の安定供給の確保・・・・海外農産物の積極的な輸入の促進,d,食料の安定供給の確保は国内生産の拡大が基本,農業農村振興対策,標準
122,農業土木,2013,日本の食料自給率に関する記述として、誤っているものはどれか。,食料全体の自給率は、供給熱量ベース、生産額ベースの2とおりの方法で算出する,供給熱量ベースの食料自給率は、近年40％前後で推移している,生産額ベースの食料自給率は、近年70％前後で推移している,我が国の食料自給率（供給熱量ベース）は、先進国のなかでも低い水準にある,b,正しくは約40％であり、55％前後ではない,農林水産省統計,標準
123,農業土木,2013,土地改良事業の費用対効果の分析において、農村の振興に関する効果として取り上げられたもののうち、誤っているものはどれか。,地域用水効果,都市・農村交流促進効果,一般交通等経費節減効果,非農用地等創設効果,c,一般交通等経費節減効果は農村振興効果ではなく副次効果,土地改良事業の費用対効果分析,標準
124,農業土木,2013,畑地かんがい方法において、散水かんがいに該当しないものはどれか。,多孔管法,スプリンクラ法,ボーダー法,点滴法,c,ボーダー法は地表かんがい法,農業農村工学会基準,標準
125,農業土木,2013,各種事業計画あるいは施設計画において一般的に採用される計画基準雨量（洪水流量）の組み合わせのうち、誤っているものはどれか。,ダムの設計洪水量：1/200確率洪水流量,圃場整備事業排水計画：1/10確率雨量,湛水防除事業計画：1/20確率降雨,かんがい排水事業排水計画：1/30確率降雨,d,かんがい排水事業排水計画は1/10確率降雨,農業農村整備事業等の計画設計基準,標準
126,農業土木,2013,大区画水田に関する記述として、誤っているものはどれか。,大区画水田は、少なくとも50ａから１ha以上の耕区をいう,大区画水田は、機械化体系による作業効率の向上によって、労働生産性が高まる,大区画水田は、経営規模拡大の可能性の低い地域に適する,大区画水田は、平坦な地形に適する,c,大区画水田は経営規模拡大が可能な地域に適する,圃場整備事業計画設計基準,標準
127,農業土木,2013,地すべり防止対策工法は、抑制工と抑止工に分類されるが、下記工法のうち抑制工でないものはどれか。,擁壁工,押え盛土工,集水井工,堰堤工,a,擁壁工は抑止工に分類される,地すべり防止技術指針,標準
128,農業土木,2013,ミティゲーション5原則を示したもので、これらの原則にないものはどれか。,修正,回避,最大化,代償,c,ミティゲーション5原則に最大化は含まれない（回避、最小化、修正、代償、創造）,環境影響評価,標準
129,農業土木,2013,水路の路線選定についての記述で、語句の組み合わせとして正しいものはどれか（設計流量、機能、安全性と耐久性）。,許容流速、勾配、耐久性,設計流量、機能、安全性,設計流量、勾配、安全性,設計流量、機能、耐久性,b,水路路線選定では設計流量、機能、安全性を考慮,水路工設計指針,標準
130,農業土木,2013,農業水利施設の長寿命化を図るためのストックマネジメントの流れを示す正しい組み合わせはどれか。,計画の作成→機能診断評価→対策の実施→機能診断調査→日常管理,機能診断調査→対策の実施→機能診断評価→計画の作成→日常管理,機能診断調査→機能診断評価→日常管理→計画の作成→対策の実施,日常管理→機能診断調査→機能診断評価→計画の作成→対策の実施,d,ストックマネジメントは日常管理から開始,ストックマネジメント技術指針,標準
131,農業土木,2013,重力式コンクリートダムの計測項目として、誤っているものはどれか。,漏水量,揚圧力,変形,浸潤線,d,浸潤線はフィルダムの計測項目,ダム設計基準,標準
132,農業土木,2013,頭首工の土砂吐用ゲートの形式として、正しいものはどれか。,ローラゲート,ラジアルゲート,起伏ゲート,ゴム引布製ゲート,a,土砂吐にはローラゲートが適している,頭首工設計基準,標準
133,農業土木,2013,低揚程ポンプのポンプ形式として、誤っているものはどれか。,横軸斜流ポンプ,渦巻ポンプ,軸流ポンプ,チューブラポンプ,b,渦巻ポンプは高揚程用,ポンプ設備設計指針,標準
134,農業土木,2013,パイプラインの水理設計に一般的に利用されるヘーゼン・ウィリアムス公式の流速係数Ｃの標準値として、誤っているものはどれか。,水道用液状エポキシ塗装鋼管（φ800㎜以上）：Ｃ＝100,モルタルライニング鋳鉄管：Ｃ＝130,硬質ポリ塩化ビニル管（φ150㎜以下）：Ｃ＝140,強化プラスチック複合管（φ200㎜以上）：Ｃ＝150,a,水道用液状エポキシ塗装鋼管のC値は130程度,パイプライン設計基準,標準
135,農業土木,2013,パイプライン形式のうち、セミクローズタイプの特徴として、誤っているものはどれか。,フロート弁類を連続的に用いることにより構成される形式である,水管理損失は少ない,下流側のバルブを開閉しない限り水の流動は生じないので、無効放流はない,調整池までの幹線水路や水田かんがい用水路に多く用いられる,c,セミクローズタイプでも調整機能により無効放流は発生する,パイプライン設計基準,標準
136,農業土木,2013,地震動に関する記述として、誤っているものはどれか。,レベル１：施設の供用期間内に1～2度発生する確率を持つ大きさの地震動,レベル２：施設の供用期間内に発生する確率は低いが極めて激しい地震動,タイプⅠ：兵庫県南部地震のように発生頻度が極めて低い地震動,タイプⅡ：発生頻度が極めて低い内陸直下型地震動,c,タイプⅠは海溝型地震、タイプⅡが内陸直下型地震,農業水利施設の耐震設計指針,標準
137,農業土木,2013,ボックスカルバート等移動変形の少ない構造物に適用する土圧公式として、正しいものはどれか。,フリューリッヒ公式,静止土圧公式,ランキン土圧公式,クーロン土圧公式,b,移動変形の少ない構造物には静止土圧を適用,農業水利施設の設計指針,標準
138,農業土木,2013,液状化の判定を行う必要がある土層の条件として、誤っているものはどれか。,地下水位が地表面から10ｍ以内にあり、かつ、地表面から20ｍ以内の深さに存在する飽和土層,細粒分含有率ＦＣが35％以下の土層,細粒分含有率ＦＣが35％を超えても、塑性指数ＩＰが20以上の土層,50％平均粒径Ｄ50が10㎜以下で、かつ、10％粒径Ｄ10が１㎜以下である土層,c,塑性指数IPが15以下の土層が液状化判定対象,農業水利施設の耐震設計指針,標準
139,農業土木,2013,設計基準「農道」基準書に示される農道の分類に関する記述として、正しいものはどれか。,基幹的農道は、農村地域の基幹となる農道であるから、農業施設の効率的な利用を図ることができる配置とし、国道、都道府県道等と接続するよう考慮する,幹線農道は、収穫、防除作業等に利用するため耕区の境界部又は耕区内に設けられる農道である,耕作道は、ほ区、耕区に連絡する農道でほ場内作業のための往来、肥料、農薬等の営農資材の搬入、収穫物のほ場からの搬出に用いられる農道である,支線農道は、集落とほ場区域、ほ場区域相互間、ほ場区域と生産・加工・流通施設等をそれぞれ結ぶ主要な農道である,a,基幹的農道は国道等との接続を考慮,農道設計基準,標準
140,農業土木,2013,農業用開水路の補修・補強工法に関する記述として、誤っているものはどれか。,表面含浸工法：材料をコンクリート表面から含浸させ、表層部の組織を改質する工法,断面修復工法：既設コンクリート部材の一部を現場打ちにより新たな部材と取替え、耐荷性の回復・向上を図る工法,ひび割れ補修工法：ひび割れ内部に補修材料を圧力注入あるいはＶ字カット後充填材を充填する工法,接着工法：FRPや鋼板などを接着し、構造物の耐荷力の向上を図る工法,b,断面修復工法は部材の取替えではなく、劣化部分の除去後にコンクリートを打設,水路工設計指針,標準
141,農業土木,2013,農業用水の水質に関する記述として、正しいものはどれか。,pHは7.0～8.5が適正範囲である,濁度は100度以下が望ましい,電気伝導度は作物の種類に関係なく一定である,全窒素濃度は高いほど良い,a,農業用水のpH適正範囲は7.0～8.5,農業用水基準,標準
142,農業土木,2013,圃場整備に関する記述として、誤っているものはどれか。,区画整理により作業効率が向上する,用排水路の分離により水管理が改善される,農道整備により機械の搬入が容易になる,小区画化により機械化が促進される,d,機械化促進には大区画化が必要,圃場整備事業計画設計基準,標準
143,農業土木,2013,土壌改良に関する記述として、正しいものはどれか。,客土は表土の改良に用いられる,暗渠排水は地下水位を下げる効果がある,心土破砕は表層の改良を目的とする,除塩は塩類土壌の改良法である,b,暗渠排水は地下水位低下に効果的,土地改良事業計画設計基準,標準
144,農業土木,2013,ため池の構造に関する記述として、誤っているものはどれか。,ため池は一般にフィルダム形式である,洪水吐は余水を安全に流下させる施設である,取水設備は底樋により構成される,堤体の法面勾配は上流側を急勾配とする,d,ため池の法面勾配は下流側を急勾配とする,ため池設計基準,標準
145,農業土木,2013,農業用水路の設計に関する記述として、正しいものはどれか。,設計流量は最大取水量により決定する,フルード数は1.0以下とする,粗度係数は水路の材質により決定する,水路勾配は地形勾配と同じとする,c,粗度係数は水路材質により設定,水路工設計指針,標準
146,農業土木,2013,農地の排水に関する記述として、誤っているものはどれか。,表面排水は地表流出水を排除する,地下排水は過剰な土壌水分を排除する,排水量は降雨強度により決定する,排水路の断面は最小流量で設計する,d,排水路断面は計画排水量（最大流量）で設計,農業農村整備事業等の計画設計基準,標準
147,農業土木,2013,農業水利施設の維持管理に関する記述として、正しいものはどれか。,日常管理は施設の機能を保持するために行う,点検は年1回実施すれば十分である,補修は破損してから実施する,更新は30年を経過したら必ず実施する,a,日常管理により施設機能を維持,農業水利施設の管理指針,標準
148,農業土木,2013,農村環境に関する記述として、誤っているものはどれか。,農村環境は生産環境と生活環境からなる,生物多様性の保全が重要である,景観の保全・形成を図る必要がある,環境との調和は生産性の向上を阻害する,d,環境との調和は持続的な生産性向上に寄与,農村環境計画指針,標準
149,農業土木,2013,中山間地域の農業に関する記述として、正しいものはどれか。,棚田は中山間地域の特徴的な農地である,機械化が平地と同様に進んでいる,大規模経営が主体である,鳥獣害は発生しない,a,棚田は中山間地域の代表的な農地形態,中山間地域等直接支払制度,標準
150,農業土木,2013,農業の多面的機能に関する記述として、誤っているものはどれか。,洪水防止機能,土壌侵食防止機能,地下水涵養機能,大気汚染拡大機能,d,農業には大気汚染拡大機能はない（浄化機能はある）,農業の多面的機能,標準
151,施工計画、施工設備及び積算,2013,労働安全衛生管理に関する記述として、誤っているものはどれか。,建設業での労働災害死亡者の事故のタイプ別では墜落・転落が全体の約半分近くを占めている,労働安全衛生マネジメントシステムでは、事業者による安全衛生方針の表明と関係者への周知および安全衛生方針、各管理者の役割、安全衛生目標、安全衛生計画の手順を定める,労働災害のリスクアセスメントにおけるリスク低減措置は、法令に定められた事項がある場合にはそれを必ず実施することを前提とした上で、①本質的対策、②管理的対策、③個人用保護具の使用、④工学的対策の優先順位で実施する,日常的な安全衛生活動としては、危険予知活動、５Ｓ（整理、整頓、清掃、清潔、しつけ）、ヒヤリハット報告活動、安全衛生改善提案活動、安全衛生パトロールなどが挙げられる,c,正しい優先順位は①本質的対策、②工学的対策、③管理的対策、④個人用保護具の使用,労働安全衛生法,標準
152,施工計画、施工設備及び積算,2013,工程管理に使われる代表的な工程表の種類と特徴に関する記述として、誤っているものはどれか。,横線式工程表（バーチャート、ガントチャート）は、作成に手間がかからず、工種毎の手順及び所要日数が一目で分かり、全体の工程把握が容易であるためよく使われる,工程管理曲線は、計画工程と実施工程との比較を行い、工事全体の出来高をつかむのによいが、これのみでの工程管理は難しく、横線式工程表を組み合せて用いる,座標式工程表は、横線式工程表に比べ、施工個所が記入できるためより具体的な工程を把握できる。道路工事のように帯状に長い工事では、特に有効である,ネットワーク工程表（PERT工程表等）は、記入情報が最も多く、順序関係、着手完了日時の検討等の点で優れた工程表であり、土工で最も利用される,d,ネットワーク工程表は複雑で、土工では横線式工程表の方が一般的,施工管理基準,標準
153,施工計画、施工設備及び積算,2013,道路土工を行う際の軟弱地盤対策工の選定に関する記述として、誤っているものはどれか。,軟弱地盤対策工の目的には、沈下の促進・抑制、安定の確保、周辺地盤の変形の抑制、液状化による被害の抑制及びトラフィカビリティーの確保がある,対策工法の選定に当たって考慮すべき条件の主たるものは、対策工法の原理と効果、道路条件、地盤条件、施工条件及び経済性等である,軟弱地盤対策工法の選定手順としては、圧密による強度増加等の地盤が有する特性を利用する盛土載荷重工法や掘削置換工法の適用を優先的に検討する,検討の結果、土木構造物の安定性が確保できない場合は、締固め工法、固結工法等の適用を検討する,c,載荷重工法より経済的な他の工法を優先検討,道路土工指針,標準
154,施工計画、施工設備及び積算,2013,道路盛土の代表的な締固め規定における試験・測定方法に関する記述として、誤っているものはどれか。,品質規定のうち密度の試験・測定方法には、ブロックサンプリング、砂置換法、水置換法、プルーフローリング、RI法等がある,品質規定のうち含水量の試験・測定方法には、炉乾燥法、急速乾燥法、RI法等がある,品質規定のうち強度・変形の試験・測定方法には、平板載荷試験、現場CBR試験、ポータブルコーン貫入等がある,工法規定の試験・測定方法には、タスクメータ、トータルステーション・衛星測位システムを用いる管理等がある,a,プルーフローリングは品質確認手法であり密度測定法ではない,道路土工指針,標準
155,施工計画、施工設備及び積算,2013,道路切土工の工法選定に関する記述として、誤っているものはどれか。,基本的な掘削工法としては、ベンチカット工法（階段式掘削）とダウンヒルカット工法（傾斜面掘削）がある,ベンチカット工法は、工事規模が小さい場合に適する。ダウンヒルカット工法は、勾配を出来るだけ急にする,ベンチカット工法は、ショベル系掘削機やトラクタショベルによって掘削積込みが行われ、地山が硬いときは発破を使用して掘削する,ダウンヒルカット工法は、ブルドーザ、スクレープドーザ、スクレーパ等を用いて傾斜面の下り勾配を利用して掘削し運搬する工法である,b,ベンチカット工法は工事規模が大きい場合に適し、ダウンヒルカット工法の勾配は緩やかにする,道路土工指針,標準
156,施工計画、施工設備及び積算,2013,コンクリートの施工計画に関する記述として、誤っているものはどれか。,施工計画では、構造物の構造条件、現場の環境条件および施工条件を勘案し、作業の安全性および環境負荷に対する配慮を含め、全体工程、施工方法、コンクリートの製造方法、施工性能、配合、品質管理、検査および環境・安全等の計画について検討する,要求されるコンクリートの品質を確保するには、現場内での運搬、打込み、締固め、仕上げ、および養生等の施工方法に十分考慮し、適切な方法を選択する,コンクリートの施工性能としては、充てん性、ポンプ圧送性、凝結特性などのワーカビリティーおよび強度発現特性がある,コンクリート標準示方書（土木学会）では、練混ぜてから打ち終わるまでの時間は、原則として外気温が25℃を超えるときで３時間以内、25℃以下のときで２時間以内を標準として計画する,d,外気温25℃超で2時間以内、25℃以下で3時間以内が正しい,コンクリート標準示方書,標準
157,施工計画、施工設備及び積算,2013,コンクリート打設において留意すべき点に関する記述として、誤っているものはどれか。,コンクリート打込みの１層の高さは、使用する内部振動機の性能を考慮して50～80cm以下を標準とする,許容打重ね時間間隔は、外気温が25℃以下の場合は2.5時間、25℃を超える場合は2時間を標準とする,型枠の高さが大きい場合は、型枠に投入口を設けるか、縦シュートあるいはポンプ配管の吐出口を打込み面近くまで下げてコンクリートを打ち込まなければならない。この場合、シュート、ポンプ配管、バケット、ホッパ等の吐出口と打込み面までの高さは、1.5ｍ以下を標準とする,打上り速度は、一般の場合には30分当たり1.0～1.5ｍ程度を標準とする,d,打上り速度は1時間当たり0.3～0.5m程度,コンクリート標準示方書,標準
158,施工計画、施工設備及び積算,2013,舗装の性能指標に関する記述として、誤っているものはどれか。,必須の性能指標は、疲労破壊輪数、塑性変形輪数、平たん性、すべり抵抗値等である,雨水浸透に関する必須の性能指標として浸透水量がある,必要に応じて定める性能指標として、騒音値がある,その他の舗装の要求性能としては、トンネル内等における路面の明るさ向上、積雪寒冷地域における路面の凍結抑制、タイヤチェーンによる摩耗抑制などがある,b,浸透水量は必須ではなく必要に応じて定める指標,舗装設計施工指針,標準
159,施工計画、施工設備及び積算,2013,アスファルト舗装の基層および表層の標準的締固め（初転圧、二次転圧）に関する記述として、誤っているものはどれか。,初転圧は、一般に10～12ｔのロードローラで２回（１往復）程度行う,初転圧は、ヘアクラックの生じない限りできるだけ高い温度で行うが、一般には150～170℃である,二次転圧は、一般に8～20ｔのタイヤローラで行うが、6～10ｔの振動ローラを用いることもある,二次転圧の終了温度は一般に70～90℃である,a,初転圧は一般に8～20tのロードローラで行う,舗装施工便覧,標準
160,施工計画、施工設備及び積算,2013,国土交通省の発注する工事における、再生資源活用の当面の運用に関する記述として、誤っているものはどれか。,建設工事に伴い発生したコンクリート塊、アスファルト・コンクリート塊を廃棄物として工事現場から搬出する場合は、再資源化施設へ搬出する,建設工事に伴い発生した木材を廃棄物として工事現場から搬出する場合は、原則として再資源化施設へ搬出する。ただし、工事現場から50㎞の範囲内に再資源化施設が無い場合で、縮減をするために行う運搬に要する費用の額が再資源化施設までの運搬に要する費用の額より低い場合には再資源化に代えて縮減（焼却）とすることができる,工事現場から建設発生土が発生する場合は、原則として、50㎞の範囲内の他の工事現場（民間建設工事を含む）へ搬出する,工事現場から50㎞及び運搬時間２時間の範囲内に再生加熱アスファルト混合物を製造する再資源化施設がある場合、工事目的物に要求される品質等を考慮したうえで、原則として、再生加熱アスファルト混合物を利用する,c,建設発生土の搬出範囲に距離制限はない,建設リサイクル推進計画,標準
161,施工計画、施工設備及び積算,2013,鋼管・既製コンクリート杭を油圧パイルハンマで標準的な施工計画をする場合の説明に関する記述として、誤っているものはどれか。,杭打機の標準としてクローラ式杭打で、規格としては油圧ハンマ直結三点支持式とした,ヤットコを使用して杭打ちする場合は、穴埋め作業用としてバックホウを用意する,施工条件、杭径が同じであれば、一般的に油圧パイルハンマの重量は鋼管杭の場合より既製コンクリート杭の場合の方が重くなる,既製コンクリート杭の10本当りの施工日数Tdは、次式により求められる。Td = α・Ta・β,c,一般的に既製コンクリート杭の方が軽いハンマで施工可能,杭工事設計便覧,標準
162,施工計画、施工設備及び積算,2013,片押し延長2500ｍ以下、設計掘削断面50ｍ²以上95ｍ²以下のトンネル工（NATM）の工事用仮設備に関する土木工事積算基準の記述として、誤っているものはどれか。,電力設備は、電力会社の供給設備を調査し、負荷設備容量に応じて受電設備を設ける,坑内照明設備は、40W蛍光灯を５m間隔で両側に設置するのを積算上標準とする,坑内の換気は、掘削断面、長さ、自然条件等を考慮して、自然換気に期待し得る場合でもこれに依存することなく換気設備を設置することを標準とする,通気設備は特別な設置基準はない,b,坑内照明は20W蛍光灯を5m間隔が標準,土木工事積算基準,標準
163,施工計画、施工設備及び積算,2013,土木工事共通仕様書で示す用語の定義に関する記述として、誤っているものはどれか。,指示とは、契約図書の定めに基づき、監督職員が請負者に対し、工事の施工上必要な事項について書面をもって示し、実施させることをいう,承諾とは、契約図書で明示した事項について、発注者若しくは監督職員または請負者が口頭または書面により同意することをいう,協議とは、書面により契約図書の協議事項について、発注者又は監督職員と請負者が対等の立場で合議し、結論を得ることをいう,報告とは、請負者が監督職員に対し、工事の状況または結果について書面をもって知らせることをいう,b,承諾は書面により行う,土木工事共通仕様書,標準
164,施工計画、施工設備及び積算,2013,土木請負工事工事費積算基準による直接工事費の積算に関する記述として、誤っているものはどれか。,材料の数量は、標準使用量に運搬、貯蔵及び施工中の損失量を見込んではならない,労務賃金は、労働者に支払われる賃金であって、直接作業に従事した時間の労務費の基本給をいい、基本給は、「公共工事設計労務単価」等を使用するものとする,直接経費である特許使用料は、契約に基づき使用する特許の使用料及び派出する技術者等に要する費用の合計額とするものとする,機械経費は、工事を施工するに必要な機械の使用に要する経費（材料費、労務費を除く）である,a,材料数量には標準使用量に損失量を加えた数量を計上,土木工事積算基準,標準
165,施工計画、施工設備及び積算,2013,土木工事標準歩掛に関する記述として、誤っているものはどれか。,建設機械の運転・操作にかかる職種区分には運転手（特殊）と運転手（一般）がある,運転手の機械運転１時間当り労務歩掛は次式により算出できる。歩掛 ＝ １/T（人/ｈ）,原動機燃料消費量の時間当たり燃料消費量は、次式で算出できる。時間当り燃料消費量 ＝ 機関出力 × 時間当り燃料消費率,ブルドーザの運転1時間当り燃料消費率（日常保守点検等に必要な油脂類及び消耗品等を含む）の標準は、17.5(ℓ/kW-h)である,d,燃料消費率は0.175(ℓ/kW-h)程度,土木工事標準歩掛,標準
166,施工計画、施工設備及び積算,2013,鋼矢板を使用した仮設工の積算基準に関する記述として、誤っているものはどれか。,電動式バイブロハンマをＮ値50以上で打込む場合はウォータージェット併用が標準である,対象地盤の最大Ｎ値が50を超えるようなものについては、次式により換算N値を求め、打込み機の機種の選定を行う。換算Ｎ値 ＝ 1500/（落下50回当り貫入量(cm)）,25ｍ以下の引抜作業に電動式バイブロハンマを使用する場合は、Ｎ値にかかわらず、規格として60kWを使用する,d,b,換算N値の計算式が異なる,仮設工積算基準,標準
167,施工計画、施工設備及び積算,2013,施工パッケージ型積算方式の試行に関する記述として、誤っているものはどれか。,施工パッケージ型積算方式の目的は、発注者が施工パッケージ単価（請負代金の総額を構成する基本区分毎のデータベース化された単価をいう）を用いて積算を行うものであり、積算業務の合理化等を図ることを目指すものである,本方式は、基本的には積算方法の変更と同時に入札・契約方法の変更をするものである,施工機械の変更において、土木工事標準積算基準書に記載の適用範囲及び積算条件区分に含まれる範囲は、設計変更の対象とはならない,打設量、掘削量等の施工数量の変更等に伴う請負代金額の変更は次式により算出する。積算単価（合意単価）×変更施工量,b,積算方法の変更のみで、入札・契約方法は変更しない,施工パッケージ型積算方式,標準
168,施工計画、施工設備及び積算,2013,建設工事公衆災害防止対策要綱を適用する土木工事に関する記述として、誤っているものはどれか。,施工者は、複数の請負関係のもとで工事を行う場合においても、特に全体を統括する組織は必要なく、各請負者が安全施工の実現に努めればよい,起業者及び施工者は、他の建設工事に隣接輻輳して土木工事を施工する場合には、公衆災害に係わる事項について、連絡調整を行うものとする,起業者及び施工者は、土木工事の施工に当たっては、あらかじめその工事の概要を付近の居住者等に周知させ、その協力を求めなければならない,施工者は、道路上に作業場を設ける場合は、原則として、交通流に対する背面から車両を出入りさせなければならない。ただし、周囲の状況等によりやむを得ない場合においては、交通流に平行する部分から車両を出入りさせることができる,a,複数請負の場合は全体を統括する組織が必要,建設工事公衆災害防止対策要綱,標準
169,施工計画、施工設備及び積算,2013,経済的な工程計画を立案する場合の記述として、誤っているものはどれか。,仮設備工事、現場諸経費が合理的な範囲で最小限であること,施工用機械設備、仮設用材料、工具等を合理的最小限とし、できるだけ反復使用すること,合理的に最大限の一定数の作業員をもって、全工事期間を通じて稼動作業員数の不均衡をできるだけ少なくすること,施工の段取り待ち、材料待ち、機械設備の損失をできるだけ少なくすること,c,作業員数は合理的最小限で均衡を保つ,施工計画,標準
170,施工計画、施工設備及び積算,2013,鋼橋の架設工法（トラッククレーン以外）の橋種別適応性に関する記述として、誤っているものはどれか。,単純トラス橋は直吊工法に適する橋種である,上中路アーチ（ローゼ）は、直吊工法に適する橋種である,箱桁橋は送出工法に適した橋種である,連続箱桁は片持工法に適した橋種である,b,上中路アーチは押出工法や支保工法に適する,鋼橋架設便覧,標準
171,施工計画、施工設備及び積算,2013,建設機械の選定に関する記述として、正しいものはどれか。,機械の能力は作業量のみで決定する,稼働率は100％として計画する,機械の組合せは考慮しなくてよい,経済性と施工性を総合的に判断する,d,経済性と施工性の総合判断が重要,建設機械施工安全技術指針,標準
172,施工計画、施工設備及び積算,2013,品質管理に関する記述として、誤っているものはどれか。,品質管理は施工の各段階で実施する,管理項目は工種に応じて設定する,管理基準は設計図書に基づき設定する,試験頻度は経済性のみを考慮して決定する,d,試験頻度は品質確保と経済性を考慮,品質管理基準,標準
173,施工計画、施工設備及び積算,2013,原価管理に関する記述として、正しいものはどれか。,実行予算は契約後に作成する,原価の把握は工事完了後に行う,原価管理は利益確保のためにのみ行う,原価管理により施工の改善を図る,d,原価管理により施工効率の改善を図る,建設業経理,標準
174,施工計画、施工設備及び積算,2013,仮設工に関する記述として、誤っているものはどれか。,仮設工は工事完成後に撤去する,仮設工の設計は本体工事と同様に行う,仮設工は経済性を最優先に設計する,仮設工の安全性は重要である,c,仮設工は安全性を最優先に設計,仮設工指針,標準
175,施工計画、施工設備及び積算,2013,工事現場の安全管理に関する記述として、正しいものはどれか。,安全管理は作業員の責任である,安全教育は入場時のみ実施する,ヘルメットの着用は任意である,安全パトロールを定期的に実施する,d,定期的な安全パトロールにより危険箇所を発見,労働安全衛生法,標準
